"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 14 03:26:21 UTC 2026","Sun Jun 14 03:26:21 UTC 2026","73","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","EPPCppProductRecommendTest","recommend products in CPP -- ep",""
"broken","Sun Jun 14 03:25:40 UTC 2026","Sun Jun 14 03:26:01 UTC 2026","20022","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","termRecommendNoMockTest","AI Search term recommend API without mock",""
"passed","Sun Jun 14 03:15:33 UTC 2026","Sun Jun 14 03:15:33 UTC 2026","28","API Coverage - Arise + Bamboo + Dolphin","Arise-Technical","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","com.testcase.arise.seo.api.tmb.SEOElementsAPITest","skwd","skwd",""
"passed","Sun Jun 14 03:21:12 UTC 2026","Sun Jun 14 03:21:12 UTC 2026","231","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epEnIntervention3dLenticularPrintingTest","epEnIntervention3dLenticularPrintingTest",""
"passed","Sun Jun 14 03:21:11 UTC 2026","Sun Jun 14 03:21:12 UTC 2026","389","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epDeRewriteAdressbuecherTest","epDeRewriteAdressbuecherTest",""
"passed","Sun Jun 14 03:21:06 UTC 2026","Sun Jun 14 03:21:06 UTC 2026","221","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","epEnInterventionAirbagsTest","epEnInterventionAirbagsTest",""
"passed","Sun Jun 14 03:21:04 UTC 2026","Sun Jun 14 03:21:05 UTC 2026","1694","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","WlwProductPriceRangeFilterTest","WlwProductPriceRangeFilterTest",""
"passed","Sun Jun 14 03:21:09 UTC 2026","Sun Jun 14 03:21:09 UTC 2026","274","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","wlwDeInterventionAntiquitaetenTest","wlwDeInterventionAntiquitaetenTest",""
"passed","Sun Jun 14 03:21:05 UTC 2026","Sun Jun 14 03:21:06 UTC 2026","247","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","epDeNormalizationPflanzenschutzmittelTest","epDeNormalizationPflanzenschutzmittelTest",""
"passed","Sun Jun 14 03:21:12 UTC 2026","Sun Jun 14 03:21:13 UTC 2026","627","API Coverage - Arise + Bamboo + Dolphin","Dolphin-Technical","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","epEnNormalizationClothesWomensTest","epEnNormalizationClothesWomensTest",""
